simd,2,14,13,0.101998
sequential,2,14,13,0.200958
parallel,2,14,13,0.099014
simd,2,14,13,0.104958
sequential,2,14,13,0.203006
parallel,2,14,13,0.098797
simd,2,14,13,0.110998
sequential,2,14,13,0.201043
parallel,2,14,13,0.103999
simd,2,14,13,0.105959
sequential,2,14,13,0.20611
parallel,2,14,13,0.103985
simd,2,14,13,0.102034
sequential,2,14,13,0.203999
parallel,2,14,13,0.105524
simd,2,14,13,0.101987
sequential,2,14,13,0.208999
parallel,2,14,13,0.101005
simd,2,14,13,0.094997
sequential,2,14,13,0.206
parallel,2,14,13,0.104984
simd,2,14,13,0.09511
sequential,4,14,13,0.205997
parallel,4,14,13,0.066098
simd,4,14,13,0.048982
sequential,4,14,13,0.201999
parallel,4,14,13,0.047994
simd,4,14,13,0.047002
sequential,4,14,13,0.199706
parallel,4,14,13,0.048997
simd,4,14,13,0.049012
sequential,4,14,13,0.20035
parallel,4,14,13,0.050998
simd,4,14,13,0.044996
sequential,4,14,13,0.196016
parallel,4,14,13,0.052971
simd,4,14,13,0.046997
sequential,4,14,13,0.214999
parallel,4,14,13,0.047
simd,4,14,13,0.051
sequential,4,14,13,0.201001
parallel,4,14,13,0.049998
simd,4,14,13,0.052001
sequential,4,14,13,0.222019
parallel,4,14,13,0.047972
simd,4,14,13,0.049002
sequential,4,14,13,0.208058
parallel,4,14,13,0.046998
simd,4,14,13,0.053996
sequential,4,14,13,0.216979
parallel,4,14,13,0.045599
simd,4,14,13,0.049997
sequential,6,14,13,0.210998
parallel,6,14,13,0.031996
simd,6,14,13,0.038999
sequential,6,14,13,0.208981
parallel,6,14,13,0.034014
simd,6,14,13,0.032999
sequential,6,14,13,0.205013
parallel,6,14,13,0.036999
simd,6,14,13,0.03258
sequential,6,14,13,0.215988
parallel,6,14,13,0.038001
simd,6,14,13,0.033002
sequential,6,14,13,0.20799
parallel,6,14,13,0.033969
simd,6,14,13,0.037996
sequential,6,14,13,0.200999
parallel,6,14,13,0.034999
simd,6,14,13,0.035993
sequential,6,14,13,0.212312
parallel,6,14,13,0.041
simd,6,14,13,0.039998
sequential,6,14,13,0.205977
parallel,6,14,13,0.034998
simd,6,14,13,0.052002
sequential,6,14,13,0.211561
parallel,6,14,13,0.034993
simd,6,14,13,0.033004
sequential,6,14,13,0.245402
parallel,6,14,13,0.048996
simd,6,14,13,0.033009
sequential,8,14,13,0.211497
parallel,8,14,13,0.030679
simd,8,14,13,0.024999
sequential,8,14,13,0.209825
parallel,8,14,13,0.045983
simd,8,14,13,0.024001
sequential,8,14,13,0.202041
parallel,8,14,13,0.031993
simd,8,14,13,0.044993
sequential,8,14,13,0.203007
parallel,8,14,13,0.031001
simd,8,14,13,0.036996
sequential,8,14,13,0.200223
parallel,8,14,13,0.029029
simd,8,14,13,0.027998
sequential,8,14,13,0.202997
parallel,8,14,13,0.03
simd,8,14,13,0.027021
sequential,8,14,13,0.205059
parallel,8,14,13,0.022735
simd,8,14,13,0.027002
sequential,8,14,13,0.202057
parallel,8,14,13,0.030999
simd,8,14,13,0.027
sequential,8,14,13,0.203994
parallel,8,14,13,0.029001
simd,8,14,13,0.033002
sequential,8,14,13,0.206999
parallel,8,14,13,0.025998
simd,8,14,13,0.032998
sequential,12,14,13,0.232038
parallel,12,14,13,0.036994
simd,12,14,13,0.052
sequential,12,14,13,0.224003
parallel,12,14,13,0.045
simd,12,14,13,0.034997
sequential,12,14,13,0.221032
parallel,12,14,13,0.037995
simd,12,14,13,0.035997
sequential,12,14,13,0.216018
parallel,12,14,13,0.038002
simd,12,14,13,0.036
sequential,12,14,13,0.237981
parallel,12,14,13,0.037576
simd,12,14,13,0.03598
sequential,12,14,13,0.221009
parallel,12,14,13,0.03193
simd,12,14,13,0.036
sequential,12,14,13,0.214888
parallel,12,14,13,0.036999
simd,12,14,13,0.046998
sequential,12,14,13,0.225855
parallel,12,14,13,0.035971
simd,12,14,13,0.038002
sequential,12,14,13,0.223036
parallel,12,14,13,0.053517
simd,12,14,13,0.049978
sequential,12,14,13,0.272542
parallel,12,14,13,0.055075
simd,12,14,13,0.101602
sequential,24,14,13,0.212389
parallel,24,14,13,0.032738
simd,24,14,13,0.033
sequential,24,14,13,0.204006
parallel,24,14,13,0.032995
simd,24,14,13,0.023988
sequential,24,14,13,0.201999
parallel,24,14,13,0.034002
simd,24,14,13,0.025994
sequential,24,14,13,0.205538
parallel,24,14,13,0.062999
simd,24,14,13,0.030001
sequential,24,14,13,0.213283
parallel,24,14,13,0.035998
simd,24,14,13,0.033998
sequential,24,14,13,0.215833
parallel,24,14,13,0.035316
simd,24,14,13,0.030003
sequential,24,14,13,0.20299
parallel,24,14,13,0.025016
simd,24,14,13,0.030998
sequential,24,14,13,0.198956
parallel,24,14,13,0.030007
simd,24,14,13,0.029998
sequential,24,14,13,0.206581
parallel,24,14,13,0.031985
simd,24,14,13,0.028
sequential,24,14,13,0.202028
parallel,24,14,13,0.024996
simd,24,14,13,0.030995
sequential,1,15,15,1.81909
parallel,1,15,15,1.8447
simd,1,15,15,1.68682
sequential,1,15,15,1.67544
parallel,1,15,15,1.65647
simd,1,15,15,1.72096
sequential,1,15,15,1.69383
parallel,1,15,15,1.66924
simd,1,15,15,1.65402
sequential,1,15,15,1.64908
parallel,1,15,15,1.65216
simd,1,15,15,1.67571
sequential,1,15,15,1.66663
parallel,1,15,15,1.67122
simd,1,15,15,1.67622
sequential,1,15,15,1.65676
parallel,1,15,15,1.66879
simd,1,15,15,1.69878
sequential,1,15,15,1.65632
parallel,1,15,15,1.65685
simd,1,15,15,1.68126
sequential,1,15,15,1.64791
parallel,1,15,15,1.66308
simd,1,15,15,1.6845
sequential,1,15,15,1.64518
parallel,1,15,15,1.66225
simd,1,15,15,1.67063
sequential,1,15,15,1.65433
parallel,1,15,15,1.661
simd,1,15,15,1.65682
sequential,2,15,15,1.65729
parallel,2,15,15,0.802145
simd,2,15,15,0.8198
sequential,2,15,15,1.6841
parallel,2,15,15,0.795999
simd,2,15,15,0.791001
sequential,2,15,15,1.66949
parallel,2,15,15,0.760998
simd,2,15,15,0.81807
sequential,2,15,15,1.64755
parallel,2,15,15,0.873629
simd,2,15,15,0.839086
sequential,2,15,15,1.65018
parallel,2,15,15,0.824987
simd,2,15,15,0.802993
sequential,2,15,15,1.75623
parallel,2,15,15,0.832017
simd,2,15,15,0.826938
sequential,2,15,15,1.78004
parallel,2,15,15,0.803891
simd,2,15,15,0.800952
sequential,2,15,15,1.6351
parallel,2,15,15,0.78439
simd,2,15,15,0.806895
sequential,2,15,15,1.6021
parallel,2,15,15,0.728536
simd,2,15,15,0.834782
sequential,2,15,15,1.9116
parallel,2,15,15,0.77696
simd,2,15,15,0.85801
sequential,4,15,15,1.72397
parallel,4,15,15,0.464223
simd,4,15,15,0.436414
sequential,4,15,15,1.81392
parallel,4,15,15,0.430319
simd,4,15,15,0.426992
sequential,4,15,15,1.73067
parallel,4,15,15,0.465563
simd,4,15,15,0.414993
sequential,4,15,15,1.71547
parallel,4,15,15,0.396632
simd,4,15,15,0.381026
sequential,4,15,15,1.63002
parallel,4,15,15,0.409002
simd,4,15,15,0.382986
sequential,4,15,15,1.6932
parallel,4,15,15,0.373
simd,4,15,15,0.421703
sequential,4,15,15,1.76034
parallel,4,15,15,0.412357
simd,4,15,15,0.408063
sequential,4,15,15,1.74131
parallel,4,15,15,0.408835
simd,4,15,15,0.528194
sequential,4,15,15,1.64745
parallel,4,15,15,0.400998
simd,4,15,15,0.43097
sequential,4,15,15,1.69553
parallel,4,15,15,0.423151
simd,4,15,15,0.717618
sequential,6,15,15,1.97037
parallel,6,15,15,0.335609
simd,6,15,15,0.360396
sequential,6,15,15,1.72782
parallel,6,15,15,0.270113
simd,6,15,15,0.277146
sequential,6,15,15,1.74579
parallel,6,15,15,0.290755
simd,6,15,15,0.316542
sequential,6,15,15,1.74758
parallel,6,15,15,0.326513
simd,6,15,15,0.36451
sequential,6,15,15,1.81042
parallel,6,15,15,0.267998
simd,6,15,15,0.331554
sequential,6,15,15,1.73677
parallel,6,15,15,0.290547
simd,6,15,15,0.268593
sequential,6,15,15,1.68887
parallel,6,15,15,0.316997
simd,6,15,15,0.290695
sequential,6,15,15,1.66024
parallel,6,15,15,0.301141
simd,6,15,15,0.353357
sequential,6,15,15,1.79718
parallel,6,15,15,0.277003
simd,6,15,15,0.271998
sequential,6,15,15,1.77288
parallel,6,15,15,0.350686
simd,6,15,15,0.316959
sequential,8,15,15,1.6712
parallel,8,15,15,0.227193
simd,8,15,15,0.313
sequential,8,15,15,1.78171
parallel,8,15,15,0.259024
simd,8,15,15,0.314521
sequential,8,15,15,1.75604
parallel,8,15,15,0.206008
simd,8,15,15,0.224996
sequential,8,15,15,1.74259
parallel,8,15,15,0.23499
simd,8,15,15,0.313301
sequential,8,15,15,1.85384
parallel,8,15,15,0.241001
simd,8,15,15,0.283869
sequential,8,15,15,1.80808
parallel,8,15,15,0.319668
simd,8,15,15,0.236507
sequential,8,15,15,1.78586
parallel,8,15,15,0.229994
simd,8,15,15,0.244
sequential,8,15,15,1.80839
parallel,8,15,15,0.26606
simd,8,15,15,0.295632
sequential,8,15,15,1.81401
parallel,8,15,15,0.249981
simd,8,15,15,0.27508
sequential,8,15,15,1.82912
parallel,8,15,15,0.434596
simd,8,15,15,0.335606
sequential,12,15,15,2.24768
parallel,12,15,15,0.264665
simd,12,15,15,0.466493
sequential,12,15,15,1.93605
parallel,12,15,15,0.281313
simd,12,15,15,0.283927
sequential,12,15,15,2.00292
parallel,12,15,15,0.302072
simd,12,15,15,0.365064
sequential,12,15,15,1.93611
parallel,12,15,15,0.294784
simd,12,15,15,0.403666
sequential,12,15,15,2.07378
parallel,12,15,15,0.425608
simd,12,15,15,0.324124
sequential,12,15,15,1.89352
parallel,12,15,15,0.285
simd,12,15,15,0.272995
sequential,12,15,15,1.68668
parallel,12,15,15,0.303003
simd,12,15,15,0.292049
sequential,12,15,15,1.67715
parallel,12,15,15,0.224995
simd,12,15,15,0.227955
sequential,12,15,15,1.69884
parallel,12,15,15,0.290607
simd,12,15,15,0.264994
sequential,12,15,15,1.66715
parallel,12,15,15,0.230444
simd,12,15,15,0.223997
sequential,24,15,15,1.6955
parallel,24,15,15,0.269999
simd,24,15,15,0.224989
sequential,24,15,15,1.62412
parallel,24,15,15,0.20777
simd,24,15,15,0.195999
sequential,24,15,15,1.71344
parallel,24,15,15,0.231091
simd,24,15,15,0.209291
sequential,24,15,15,1.71904
parallel,24,15,15,0.193
simd,24,15,15,0.291831
sequential,24,15,15,1.73531
parallel,24,15,15,0.226519
simd,24,15,15,0.243005
sequential,24,15,15,1.69889
parallel,24,15,15,0.213996
simd,24,15,15,0.24509
sequential,24,15,15,1.74762
parallel,24,15,15,0.330995
simd,24,15,15,0.253024
sequential,24,15,15,1.714
parallel,24,15,15,0.188684
simd,24,15,15,0.241989
sequential,24,15,15,1.78977
parallel,24,15,15,0.252707
simd,24,15,15,0.259997
sequential,24,15,15,1.71944
parallel,24,15,15,0.222003
simd,24,15,15,0.222546
